"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2008-09-05T13:19:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0026,5","22000,5,9,N","008047,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"04,5,+00213,5,99,9",,,,"2,99,1,+00213,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,"10,1","41,1",,,,,,,,,"MET09909/05/08 05:33:07 SPECI KLAX 051319Z 28005KT 5SM BCFG BR SCT007 19/17 A2981 RMK AO2 SCT V BKN (RPA)",
"72295023174","2008-09-05T13:45:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","310,5,N,0021,5","00274,5,M,N","006437,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"02,5,+00183,5,99,9","07,5,+00274,5,99,9",,,"1,99,1,+00183,5,9","3,99,1,+00274,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,"10,1","41,1",,,,,,,,,"MET10609/05/08 05:47:29 SPECI KLAX 051345Z 31004KT 4SM BCFG BR FEW006 BKN009 19/17 A2981 RMK AO2 BKN V SCT (RPA)",
"72295023174","2008-09-05T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","00274,5,M,N","006437,5,N,5","+0194,5","+0172,5","10094,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5","10,5","31,5",,,,,"02,5,+00183,5,99,9","07,5,+00274,5,99,9",,,"1,99,1,+00183,5,9","3,99,1,+00274,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,"10,1","41,1",,,,,,,,,"MET12309/05/08 05:55:09 METAR KLAX 051353Z VRB03KT 4SM BCFG BR FEW006 BKN009 19/17 A2981 RMK AO2 SLP094 BKN V SCT T01940172 (RPA)",
"72295023174","2008-09-05T14:16:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","250,5,N,0021,5","22000,5,9,N","006437,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,"10,5",,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,"10,1",,,,,,,,,,"MET08309/05/08 06:18:09 SPECI KLAX 051416Z 25004KT 4SM BR FEW010 19/17 A2982 RMK AO2 (AR)",
"72295023174","2008-09-05T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","22000,5,9,N","006437,5,N,5","+0194,5","+0172,5","10097,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,"10,5",,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5","3,9,009,9,+999,9",,,,,"10,1",,,,,,,,,,"MET10609/05/08 06:55:07 METAR KLAX 051453Z 24004KT 4SM BR FEW010 19/17 A2982 RMK AO2 SLP097 T01940172 53009 (AR)",
"72295023174","2008-09-05T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","22000,5,9,N","009656,5,N,5","+0206,5","+0172,5","10095,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,"05,5",,,,,,,,,,"MET10009/05/08 07:55:07 METAR KLAX 051553Z 27006KT 6SM HZ FEW010 21/17 A2982 RMK AO2 SLP095 T02060172 (AR)",
"72295023174","2008-09-05T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","22000,5,9,N","011265,5,N,5","+0211,5","+0167,5","10097,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,"MET09709/05/08 08:55:06 METAR KLAX 051653Z 26005KT 7SM FEW010 21/17 A2983 RMK AO2 SLP097 T02110167 (AR)",
"72295023174","2008-09-05T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","22000,5,9,N","012875,5,N,5","+0222,5","+0167,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0189,1",,,,,,,,,,,"10102,5,09983,5","3,9,003,9,+999,9",,,,,,,,,,,,,,,"MET11509/05/08 09:55:09 METAR KLAX 051753Z 26007KT 8SM FEW010 22/17 A2983 RMK AO2 SLP099 T02220167 10222 20189 53003 (AR)",
"72295023174","2008-09-05T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0036,1","22000,1,9,N","012000,1,N,1","+0222,1","+0167,1","10099,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0222,1","240,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","3,1,003,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  05184 72295 32462 22607 10222 20167 30046 40099 53003 91753 333 10222 20189 555 90518;","Q01 100463APOSP "
"72295023174","2008-09-05T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","012875,5,N,5","+0222,5","+0172,5","10095,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,"MET10409/05/08 10:55:07 METAR KLAX 051853Z 26010KT 8SM FEW010 SCT070 22/17 A2982 RMK AO2 SLP095 T02220172 (AR)",
"72295023174","2008-09-05T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","014484,5,N,5","+0228,5","+0172,5","10092,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,"MET10409/05/08 11:55:08 METAR KLAX 051953Z 26009KT 9SM FEW010 SCT070 23/17 A2981 RMK AO2 SLP092 T02280172 (AR)",
"72295023174","2008-09-05T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","22000,5,9,N","014484,5,N,5","+0222,5","+0167,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5","8,9,012,9,+999,9",,,,,,,,,,,,,,,"MET11009/05/08 12:55:07 METAR KLAX 052053Z 27009KT 9SM FEW010 SCT070 22/17 A2979 RMK AO2 SLP087 T02220167 58012 (AR)",
"72295023174","2008-09-05T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0062,5","22000,5,9,N","014484,5,N,5","+0228,5","+0167,5","10081,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+02134,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+02134,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,09967,5",,,,,,,,,,,,,,,,"MET10409/05/08 13:55:18 METAR KLAX 052153Z 27012KT 9SM FEW010 SCT070 23/17 A2978 RMK AO2 SLP081 T02280167 (AR)",
"72295023174","2008-09-05T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0222,5","+0167,5","10078,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9",,,,"1,99,1,+02134,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10081,5,09963,5",,,,,,,,,,,,,,,,"MET09809/05/08 14:55:07 METAR KLAX 052253Z 25013KT 10SM FEW070 22/17 A2977 RMK AO2 SLP078 T02220167 (AR)",
"72295023174","2008-09-05T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0067,5","22000,5,9,N","012875,5,N,5","+0222,5","+0167,5","10074,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+01829,5,99,9",,,"1,99,1,+00305,5,9","2,99,1,+01829,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0217,1",,,,,,,,,,,"10078,5,09960,5","6,9,013,9,+999,9",,,,,,,,,,,,,,,"MET12209/05/08 15:55:09 METAR KLAX 052353Z 26013KT 8SM FEW010 SCT060 22/17 A2976 RMK AO2 SLP074 T02220167 10228 20217 56013 (CF)",
"72295023174","2008-09-06T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0067,1","22000,1,9,N","012000,1,N,1","+0222,1","+0167,1","10074,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0228,1","180,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","6,1,013,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  06004 72295 32462 42613 10222 20167 30022 40074 56013 92353 333 10228 20189 555 90600;","Q01 100223APOSP "
"72295023174","2008-09-06T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","011265,5,N,5","+0217,5","+0172,5","10070,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00152,5,99,9",,,,"1,99,1,+00152,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10071,5,09953,5",,,,,,,,,,,,,,,,"MET09709/05/08 16:55:16 METAR KLAX 060053Z 26012KT 7SM FEW005 22/17 A2974 RMK AO2 SLP070 T02170172 (CF)",
"72295023174","2008-09-06T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","012875,5,N,5","+0211,5","+0167,5","10069,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10071,5,09953,5",,,,,,,,,,,,,,,,"MET09709/05/08 17:55:06 METAR KLAX 060153Z 24008KT 8SM FEW010 21/17 A2974 RMK AO2 SLP069 T02110167 (CF)",
"72295023174","2008-09-06T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","22000,5,9,N","014484,5,N,5","+0200,5","+0167,5","10074,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10078,5,09960,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,"MET10309/05/08 18:55:07 METAR KLAX 060253Z 25010KT 9SM FEW250 20/17 A2976 RMK AO2 SLP074 T02000167 55001 (CF)",
"72295023174","2008-09-06T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","22000,5,9,N","014484,5,N,5","+0200,5","+0161,5","10080,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,09967,5",,,,,,,,,,,,,,,,"MET09709/05/08 19:55:08 METAR KLAX 060353Z 25007KT 9SM FEW010 20/16 A2978 RMK AO2 SLP080 T02000161 (CF)",
"72295023174","2008-09-06T04:31:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0036,5","00305,5,M,N","012875,5,N,5","+0200,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET08009/05/08 20:33:05 SPECI KLAX 060431Z 26007KT 8SM BKN010 20/17 A2979 RMK AO2 (CF)",
"72295023174","2008-09-06T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","00305,5,M,N","012875,5,N,5","+0200,5","+0167,5","10088,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,"MET09709/05/08 20:55:07 METAR KLAX 060453Z 25005KT 8SM BKN010 20/17 A2980 RMK AO2 SLP088 T02000167 (CF)",
"72295023174","2008-09-06T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0031,5","00305,5,M,N","012875,5,N,5","+0194,5","+0167,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0194,1",,,,,,,,,,,"10095,5,09977,5","1,9,018,9,+999,9",,,,,,,,,,,,,,,"MET11509/05/08 21:55:07 METAR KLAX 060553Z 28006KT 8SM BKN010 19/17 A2981 RMK AO2 SLP091 T01940167 10222 20194 51018 (CF)",
"72295023174","2008-09-06T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","280,1,N,0031,1","99999,9,9,N","012000,1,N,1","+0194,1","+0167,1","10091,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0222,1","240,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","1,1,018,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  06064 72295 32462 62806 10194 20167 30039 40091 51018 90553 333 10222 20189 555 90606;","Q01 100393APOSP "
"72295023174","2008-09-06T06:14:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0015,5","22000,5,9,N","012875,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,"MET08009/05/08 22:16:05 SPECI KLAX 060614Z 26003KT 8SM FEW010 19/17 A2981 RMK AO2 (GG)",
"72295023174","2008-09-06T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0015,5","22000,5,9,N","012875,5,N,5","+0194,5","+0167,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9",,,,"2,99,1,+00305,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,"MET09709/05/08 22:55:06 METAR KLAX 060653Z 25003KT 8SM SCT010 19/17 A2981 RMK AO2 SLP091 T01940167 (GG)",
"72295023174","2008-09-06T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0194,5","+0167,5","10088,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,"MET10709/05/08 23:58:14 METAR KLAX 060753Z 32005KT 8SM FEW010 19/17 A2980 RMK AO2 SLP088 T01940167 402280189 (GG)",
"72295023174","2008-09-06T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,5","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,"01,5,24,5","08,5,24,5",,,,,,,,,,,,"240,M,+0228,5","240,N,+0189,5",,,,,,,,,"024,W,+0183,D,4","024,D,+0167,D,4",,,"09973,4,10088,4","09973,4,10068,4",,,,,,,"1,24,00939,270,1541,5","2,24,00760,260,1619,5","3,24,00362,999,9999,5","024,X,090,D,4","024,N,069,D,4","024,M,079,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):73 24 HR MAX TEMP TIME (LST):1534 24 HR MIN TEMP (F):66 24 HR MIN TEMP TIME (LST):0618 AVERAGE STATION PRESSURE:29.450 MINIMUM SEA LEVEL PRESSURE:29.73 TIME OF OCCURRENCE:1807 PEAK WIND SPEED (MPH):21  PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1541  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1619 AVERAGE WIND SPEED (MPH):8.1  24 HR AVG TEMP (F):70 DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:5   LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2008-09-06T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0194,5","+0167,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5","8,9,006,9,+999,9",,,,,,,,,,,,,,,"MET10309/06/08 00:55:06 METAR KLAX 060853Z 00000KT 8SM FEW010 19/17 A2979 RMK AO2 SLP085 T01940167 58006 (GG)",
"72295023174","2008-09-06T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0194,5","+0167,5","10084,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET09709/06/08 01:55:25 METAR KLAX 060953Z 26004KT 8SM FEW010 19/17 A2979 RMK AO2 SLP084 T01940167 (GG)",
"72295023174","2008-09-06T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","011265,5,N,5","+0189,5","+0167,5","10083,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,09967,5",,,,,,,,,,,,,,,,"MET09709/06/08 02:55:06 METAR KLAX 061053Z VRB03KT 7SM FEW010 19/17 A2978 RMK AO2 SLP083 T01890167 (GG)",
"72295023174","2008-09-06T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","011265,5,N,5","+0189,5","+0167,5","10082,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0189,1",,,,,,,,,,,"10085,5,09967,5","6,9,003,9,+999,9",,,,,,,,,,,,,,,"MET11509/06/08 03:55:08 METAR KLAX 061153Z 27005KT 7SM FEW010 19/17 A2978 RMK AO2 SLP082 T01890167 10200 20189 56003 (GG)",
"72295023174","2008-09-06T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0026,1","22000,1,9,N","011000,1,N,1","+0189,1","+0167,1","10082,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0189,1","240,M,+0228,1",,,,,,,,,,,"99999,9,99999,9","6,1,003,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  06124 72295 32461 22705 10189 20167 30029 40082 56003 91153 333 10228 20189 555 90612;","Q01 100293APOSP "
"72295023174","2008-09-06T12:43:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0031,5","00152,5,M,N","011265,5,N,5","+0190,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,"MET08009/06/08 04:45:06 SPECI KLAX 061243Z 27006KT 7SM BKN005 19/17 A2979 RMK AO2 (GG)",
"72295023174","2008-09-06T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","00152,5,M,N","009656,5,N,5","+0189,5","+0167,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,"10,5",,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,"10,1",,,,,,,,,,"MET10409/06/08 04:58:08 METAR KLAX 061253Z 27006KT 6SM BR BKN005 19/17 A2979 RMK AO2 SLP085 T01890167 RTX (GG)",
"72295023174","2008-09-06T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","00152,5,M,N","008047,5,N,5","+0183,5","+0172,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,"10,5",,,,,,"07,5,+00152,5,99,9",,,,"3,99,1,+00152,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,"10,1",,,,,,,,,,"MET10009/06/08 05:55:08 METAR KLAX 061353Z 26006KT 5SM BR BKN005 18/17 A2981 RMK AO2 SLP091 T01830172 (GG)",
