"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AG1","AJ1","AT1","AT2","AT3","AT4","AT5","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GF1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","1998-11-17T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0397,02,008,0189,02,015,0287,02,008","0060,0545,9,1949,9","0060,0812,9,1399,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-17T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0172,5","+0133,5","10156,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00510,1,99,9","02,1,+01500,1,99,9",,,"2,99,5,+00518,5,9","2,99,5,+01524,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP156 T01720133;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-17T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0500,02,008,0546,02,015,0220,02,008","0060,0594,9,2108,9","0060,0712,9,1399,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-17T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0167,5","+0139,5","10154,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00480,1,99,9",,,,"2,99,5,+00488,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP154 T01670139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-17T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0321,02,008,0416,02,015,0158,02,008","0060,0670,9,2242,9","0060,0547,9,1399,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","260,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0161,5","+0133,5","10152,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00480,1,99,9",,,,"1,99,5,+00488,5,9",,,"02,99,1,99,9,99,9,00450,1,99,9,99,9",,"0060,0189,02,008,0250,02,015,0130,02,008","0060,0764,9,2353,9","0060,0328,9,1399,9",,,,,,,,,"10152,5,10113,1","8,1,007,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP152 T01610133 10183 20161 58007;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0156,5","+0133,5","10157,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00480,1,99,9",,,,"1,99,5,+00488,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP157 T01560133;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0017,02,008,0098,02,015,0011,02,008","0060,0858,9,2437,9","0060,0080,9,1108,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10156,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00480,1,99,9",,,,"1,99,5,+00488,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1",,,,,,,,,,,,,"MET025NEW AO2 SLP156 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0144,5","+0139,5","10160,5","01,0000,9,5",,,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1","3,1,010,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP160 T01440139 53010;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10163,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10127,1",,,,,,,,,,,,,"MET025NEW AO2 SLP163 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","290,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10166,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10131,1",,,,,,,,,,,,,"MET025NEW AO2 SLP166 T01500139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0144,5","+0139,5","10170,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00450,1,99,9",,,,"1,99,5,+00457,5,9",,,"02,99,1,99,9,99,9,00450,1,99,9,99,9",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10173,5,10134,1","3,1,007,1,+999,9",,,,,,,,,,,,"MET043NEW AO2 SLP170 T01440139 10161 20144 53007;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","310,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0144,5","+0139,5","10172,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+01050,1,99,9",,,,"1,99,5,+01067,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10134,1",,,,,,,,,,,,,"MET025NEW AO2 SLP172 T01440139;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","22000,5,M,N","014400,5,N,1","+0144,5","+0133,5","10172,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,"999,M,+0183,1","999,N,+0133,1",,,,,,,"10176,5,10138,1",,,,,,,,,,,,,"MET032NEW AO2 SLP172 T01440133 4018301","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,"0000,9,5,999999,9,9","MW,01,FG  ,5","MW,13,BR  ,1","MW,08,HZ  ,5",,,,,,,,,,,,,,,,"240,M,+0183,5","240,N,+0133,5",,,,,,,,,"10112,9,99999,4",,,,,,,,"1,24,01028,240,1713,5","2,24,00894,260,1735,5","3,24,00362,999,9999,5","SOD56624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0.0  24 HR MAX TEMP (F): 6524 HR MAX TEMP TIME (LST):1153 24 HR MIN TEMP (F): 5624 HR MIN TEMP TIME (LST):0407 AVERAGE STATION PRESSURE:29.86  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1713  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1735 AVERAGE WIND SPEED (MPH): 8.1 24 HR AVG TEMP (F):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","1998-11-18T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","22000,5,M,N","012800,5,N,1","+0133,5","+0122,5","10174,5","01,0000,9,5",,,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10138,1","3,1,005,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP174 T01330122 53005;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","030,5,N,0031,5","22000,5,M,N","012800,5,N,1","+0128,5","+0122,5","10169,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10131,1",,,,,,,,,,,,,"MET025NEW AO2 SLP169 T01280122;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","050,5,N,0036,5","22000,5,M,N","011200,5,N,1","+0122,5","+0117,5","10163,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10127,1",,,,,,,,,,,,,"MET025NEW AO2 SLP163 T01220117;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","120,5,N,0021,5","22000,5,M,N","009600,5,N,1","+0111,5","+0111,5","10160,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10163,5,10124,1","8,1,014,1,+999,9",,,,"10,1","45,5",,,,,,,"MET043NEW AO2 SLP160 T01110111 10150 20111 58014;","N01 00070JPWTH 0"
"72295023174","1998-11-18T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","100,5,N,0026,5","22000,5,M,N","008000,5,N,1","+0100,5","+0100,5","10160,5","01,0000,9,5",,,,,,"0,999",,,,,,,,,,,,"0,99,5,+99999,9,9",,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10124,1",,,,,"10,1","45,5",,,,,,,"MET025NEW AO2 SLP160 T01000100;","Q01+999990APOSP N01 00070JPWTH 0"
"72295023174","1998-11-18T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","350,5,N,0021,5","22000,5,M,N","009600,5,N,1","+0117,5","+0117,5","10171,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00480,1,99,9",,,,"1,99,5,+00488,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10134,1",,,,,"10,1","45,5",,,,,,,"MET025NEW AO2 SLP171 T01170117;","Q01+999990APOSP N01 00070JPWTH 0"
"72295023174","1998-11-18T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","22000,5,M,N","008000,5,N,1","+0117,5","+0106,5","10175,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+02700,1,99,9","02,1,+06000,1,99,9",,,"1,99,5,+02743,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10138,1","3,1,014,1,+999,9",,,,"10,1","45,5",,,,,,,"MET031NEW AO2 SLP175 T01170106 53014;","Q01+999990APOSP N01 00070JPWTH 0"
"72295023174","1998-11-18T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0874,9,1152,9","0060,0031,9,0688,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","040,5,N,0015,5","22000,5,M,N","008000,5,N,1","+0128,5","+0106,5","10179,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+02400,1,99,9","02,1,+06000,1,99,9",,,"1,99,5,+02438,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10144,1",,,,,"10,1","45,5",,,,,,,"MET025NEW AO2 SLP179 T01280106;","Q01+999990APOSP N01 00070JPWTH 0"
"72295023174","1998-11-18T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0123,02,008,0345,02,015,0061,02,008","0060,0795,9,1220,9","0060,0254,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","22000,5,M,N","011200,5,N,1","+0150,5","+0100,5","10180,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+00660,1,99,9",,,,"1,99,5,+00671,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10141,1",,,,,,,,,,,,,"MET025NEW AO2 SLP180 T01500100;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0303,02,008,0617,02,015,0088,02,008","0060,0697,9,1325,9","0060,0486,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","009600,5,N,1","+0161,5","+0106,5","10183,5","01,0000,9,5","06,0000,9,1",,,,,"0,000",,,,,,,,"02,1,+00540,1,99,9","02,1,+06000,1,99,9",,,"1,99,5,+00549,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,00450,1,99,9,99,9",,"0060,0450,02,008,0711,02,015,0109,02,008","0060,0615,9,1452,9","0060,0667,9,1400,9",,,,,,,,,"10183,5,10144,1","1,1,008,1,+999,9",,,,"05,5",,,,,,,,"MET043NEW AO2 SLP183 T01610106 10161 20094 51008;","N01 00081JPWTH 0"
"72295023174","1998-11-18T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","110,5,N,0026,5","22000,5,M,N","009600,5,N,1","+0172,5","+0094,5","10175,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+06000,1,99,9",,,,"2,99,5,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10138,1",,,,,"05,5",,,,,,,,"MET025NEW AO2 SLP175 T01720094;","Q01+999990APOSP N01 00081JPWTH 0"
"72295023174","1998-11-18T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0558,02,008,0777,02,015,0120,02,008","0060,0558,9,1603,9","0060,0786,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","009600,5,N,1","+0189,5","+0094,5","10166,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+03000,1,99,9","02,1,+06000,1,99,9",,,"1,99,5,+03048,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10127,1",,,,,"05,5",,,,,,,,"MET025NEW AO2 SLP166 T01890094;","Q01+999990APOSP N01 00081JPWTH 0"
"72295023174","1998-11-18T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0604,02,008,0787,02,015,0133,02,008","0060,0534,9,1774,9","0060,0834,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0046,5","22000,5,M,N","011200,5,N,1","+0178,5","+0100,5","10160,5","01,0000,9,5",,,,,,"0,000",,,,,,,,"02,1,+03000,1,99,9","02,1,+06000,1,99,9",,,"1,99,5,+03048,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10121,1","8,1,023,1,+999,9",,,,,,,,,,,,"MET031NEW AO2 SLP160 T01780100 58023;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0577,02,008,0749,02,015,0143,02,008","0060,0548,9,1948,9","0060,0808,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0062,5","22000,5,M,N","014400,5,N,1","+0178,5","+0106,5","10154,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+06000,1,99,9",,,,"1,99,5,+06096,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP154 T01780106;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","1998-11-18T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0060,0493,02,008,0677,02,015,0149,02,008","0060,0596,9,2106,9","0060,0709,9,1400,9",,,,,,,,,,,,,,,,,,,,,,,
"72295023174","1998-11-18T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0052,5","22000,5,M,N","014400,5,N,1","+0172,5","+0128,5","10153,5","01,0000,9,5",,,,,,"0,999",,,,,,,,"02,1,+06000,1,99,9",,,,"1,99,5,+06096,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10117,1",,,,,,,,,,,,,"MET025NEW AO2 SLP153 T01720128;","Q01+999990APOSP Q02+000000PRSWM2N01 00000JPWTH 0"
