"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","IA1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","MW5","OC1","OE1","OE2","OE3","SA1","UA1","UG1","REM","EQD"
"72295023174","2002-11-27T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0506,02,008,0524,02,015,0216,02,008","0060,0565,9,1936,9","0060,0776,9,1405,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-27T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0052,5","04572,5,M,N","016000,5,N,1","+0200,5","+0044,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02438,5,9","3,99,5,+04572,5,9","3,99,5,+06096,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET095KLAX 272150Z 27010KT 10SM FEW080 BKN150 BKN200 20/04 A2997 RMK AO2 WSHFT 2135 SLP147 T02000044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-27T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0460,02,008,0628,02,015,0154,02,008","0060,0610,9,2091,9","0060,0681,9,1405,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-27T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","210,5,N,0052,5","06096,5,M,N","016000,5,N,1","+0183,5","+0044,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","3,99,5,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10152,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET077KLAX 272250Z 21010KT 10SM SCT150 BKN200 18/04 A2998 RMK AO2 SLP150 T01830044;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-27T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0325,02,008,0491,02,015,0143,02,008","0060,0683,9,2223,9","0060,0520,9,1405,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-27T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","280,1,N,0036,1","22000,1,9,N","016093,1,N,1","+0170,1","+0080,1","10152,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+03300,1,9","2,99,1,+04500,1,9","2,99,1,+06000,1,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0217,1","999,N,+0172,1",,,,,,,"10152,1,99999,9","3,1,004,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET102KLAX 272350Z 28007KT 10SM FEW110 SCT150 SCT200 17/08 A2998 RMK AO2 SLP152 T01720083 10217 20172 53004;","Q01+000000PRSWM2"
"72295023174","2002-11-28T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","280,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0172,5","+0083,5","10152,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+03353,5,9","2,99,5,+04572,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0188,02,008,0250,02,015,0134,02,008","0060,0774,9,2333,9","0060,0305,9,1405,9",,"120,M,+0217,1","180,N,+0122,1",,,,,,,"10152,5,10113,1","3,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28004 72295 32966 42807 10172 20083 30113 40152 53004 92350 333 10217 20122 555 92800;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2002-11-28T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","340,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0167,5","+0083,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+03353,5,9","2,99,5,+04572,5,9","2,99,5,+06096,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET084KLAX 280050Z 34005KT 10SM FEW110 SCT150 SCT200 17/08 A2999 RMK AO2 SLP156 T01670083;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0012,02,008,0085,02,015,0008,02,008","0060,0863,9,2414,9","0060,0066,9,1019,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","340,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0167,5","+0072,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10159,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET070KLAX 280150Z 34004KT 10SM SCT150 17/07 A3000 RMK AO2 SLP160 T01670072;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0167,5","+0056,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,99999,9","3,1,010,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET076KLAX 280250Z 00000KT 10SM SCT150 17/06 A3001 RMK AO2 SLP163 T01670056 53010;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0161,5","+0061,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET070KLAX 280350Z 00000KT 10SM FEW150 16/06 A3002 RMK AO2 SLP165 T01610061;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","22000,5,M,N","016000,5,N,1","+0161,5","+0056,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET070KLAX 280450Z VRB03KT 10SM FEW150 16/06 A3003 RMK AO2 SLP169 T01610056;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","030,1,N,0015,1","22000,1,9,N","014484,1,N,1","+0160,1","+0060,1","10171,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0172,1","999,N,+0150,1",,,,,,,"10173,1,99999,9","3,1,008,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET084KLAX 280550Z 03003KT 9SM CLR 16/06 A3004 RMK AO2 SLP171 T01560061 10172 20150 53008;","Q01+000000PRSWM2"
"72295023174","2002-11-28T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","030,5,N,0015,5","22000,5,M,N","014400,5,N,1","+0156,5","+0061,5","10171,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9","0,99,5,+99999,9,9",,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"240,M,+0194,1","240,N,+0122,1",,,,,,,"10173,5,10134,1","3,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28064 72295 32964 00303 10156 20061 30134 40171 53008 90550 333 10194 20122 555 92806;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2002-11-28T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","012800,5,N,1","+0156,5","+0061,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 280650Z 00000KT 8SM CLR 16/06 A3004 RMK AO2 SLP171 T01560061;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","012800,5,N,1","+0156,5","+0056,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0217,1","999,N,+0111,1",,,,,,,"10176,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET076KLAX 280750Z 00000KT 8SM CLR 16/06 A3005 RMK AO2 SLP171 T01560056 402170111;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0000,5","000,5",,,,,"240,M,+0217,5","240,N,+0111,5",,,,,,,,,"10027,9,99999,4",,,,,,,,,,"1,24,00983,150,1213,5","2,24,00671,140,1216,5","3,24,00197,999,9999,5",,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 7124 HR MAX TEMP TIME (LST):1326 24 HR MIN TEMP (F): 5224 HR MIN TEMP TIME (LST):0553 AVERAGE STATION PRESSURE:29.61  PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1213  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):1216 AVERAGE WIND SPEED (MPH): 4.4 24 HR AVG TEMP (F):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","2002-11-28T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","011200,5,N,1","+0133,5","+0061,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,99999,9","0,1,000,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET072KLAX 280850Z 00000KT 7SM CLR 13/06 A3004 RMK AO2 SLP171 T01330061 50000;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","012800,5,N,1","+0133,5","+0050,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 280950Z 00000KT 8SM CLR 13/05 A3004 RMK AO2 SLP169 T01330050;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0122,5","+0039,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET066KLAX 281050Z 00000KT 9SM CLR 12/04 A3003 RMK AO2 SLP168 T01220039;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","014484,1,N,1","+0120,1","+0030,1","10165,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0167,1","999,N,+0117,1",,,,,,,"10166,1,99999,9","8,1,007,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET084KLAX 281150Z 00000KT 9SM CLR 12/03 A3002 RMK AO2 SLP165 T01220033 10167 20117 58007;","Q01+000000PRSWM2"
"72295023174","2002-11-28T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","014400,5,N,1","+0122,5","+0033,5","10165,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9","0,99,5,+99999,9,9",,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"999,M,+0217,1","120,N,+0117,1",,,,,,,"10166,5,10127,1","8,1,007,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28124 72295 32964 00000 10122 20033 30127 40165 58007 91150 333 10217 20117 555 92812;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2002-11-28T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","016000,5,N,1","+0122,5","+0028,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET067KLAX 281250Z 00000KT 10SM CLR 12/03 A3003 RMK AO2 SLP166 T01220028;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","120,5,N,0031,5","03353,5,M,N","016000,5,N,1","+0150,5","+0017,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+03353,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10176,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET070KLAX 281350Z 12006KT 10SM BKN110 15/02 A3005 RMK AO2 SLP172 T01500017;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","130,5,N,0021,5","02591,5,M,N","016000,5,N,1","+0128,5","+0028,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+01981,5,9","3,99,5,+02591,5,9","3,99,5,+03353,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10186,5,99999,9","3,1,019,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET106KLAX 281450Z 13004KT 9SM SCT065 BKN085 BKN110 13/03 A3008 RMK AO2 SLP184 VIRGA S-W AND NW T01280028 53019;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0883,9,1170,9","0060,0014,9,0480,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0031,5","22000,5,M,N","016000,5,N,1","+0172,5","+0011,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9","2,99,5,+03048,5,9","2,99,5,+04572,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET084KLAX 281550Z VRB06KT 10SM FEW070 SCT100 SCT150 17/01 A3009 RMK AO2 SLP187 T01720011;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0092,02,008,0370,02,015,0037,02,008","0060,0814,9,1231,9","0060,0211,9,1405,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","070,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0200,5","+0017,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9","1,99,5,+03048,5,9","2,99,5,+04572,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,5,99999,9",,,,,,"00,1",,,,,,,,,,,,"MET088KLAX 281650Z COR 07005KT 10SM FEW070 FEW100 SCT150 20/02 A3009 RMK AO2 SLP188 T02000017;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2002-11-28T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0268,02,008,0505,02,015,0108,02,008","0060,0717,9,1334,9","0060,0442,9,1405,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-11-28T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","060,1,N,0021,1","22000,1,9,N","016093,1,N,1","+0220,1","+0000,1","10179,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+02100,1,9","2,99,1,+03000,1,9","2,99,1,+04500,1,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0228,1","999,N,+0106,1",,,,,,,"10180,1,99999,9","8,1,002,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET102KLAX 281750Z 06004KT 10SM FEW070 SCT100 SCT150 22/00 A3006 RMK AO2 SLP179 T02220000 10228 20106 58002;","Q01+000000PRSWM2"
"72295023174","2002-11-28T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","060,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0222,5","+0000,5","10179,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9","2,99,5,+03048,5,9","2,99,5,+04572,5,9",,"04,99,1,99,9,99,9,02250,1,99,9,99,9",,,"0060,0324,02,008,0261,02,015,0208,02,008","0060,0636,9,1457,9","0060,0624,9,1405,9",,"120,M,+0228,1","240,N,+0106,1",,,,,,,"10179,5,10140,1","8,1,002,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  28184 72295 32866 40604 10222 20000 30140 40179 58002 91750 333 10228 20106 555 92818;","Q01  00002PRCP06N01 00000JPWTH 0"
