"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2006-12-24T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0094,5","+0006,5","10231,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9",,,,,,"1,99,1,+02438,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5",,,,,,,,,,,,,,,,,,"MET09812/24/06 05:51:52 METAR KLAX 241350Z 00000KT 10SM FEW080 09/01 A3022 RMK AO2 SLP231 T00940006 (GG)",
"72295023174","2006-12-24T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","-0011,5","10233,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+02438,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5","3,9,007,9,+999,9",,,,,,,,,,,,,,,,,"MET11212/24/06 06:51:53 METAR KLAX 241450Z 12003KT 10SM FEW080 SCT200 09/M01 A3022 RMK AO2 SLP233 T00941011 53007 (GG)",
"72295023174","2006-12-24T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0100,5","+0000,5","10236,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","02,5,+06706,5,99,9",,,,,"1,99,1,+04572,5,9","1,99,1,+06706,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,,"MET10612/24/06 07:53:52 METAR KLAX 241550Z 09003KT 10SM FEW150 FEW220 10/00 A3023 RMK AO2 SLP236 T01000000 (RPA)",
"72295023174","2006-12-24T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0133,5","-0022,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","02,5,+06706,5,99,9",,,,,"1,99,1,+04572,5,9","1,99,1,+06706,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET10712/24/06 08:53:53 METAR KLAX 241650Z 13004KT 10SM FEW150 FEW220 13/M02 A3026 RMK AO2 SLP246 T01331022 (RPA)",
"72295023174","2006-12-24T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0028,5","10253,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","02,5,+06706,5,99,9",,,,,"1,99,1,+04572,5,9","1,99,1,+06706,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0156,1","999,N,+0083,1",,,,,,,,,,,"10254,5,10134,5","3,9,021,9,+999,9",,,,,,,,,,,,,,,,,"MET12412/24/06 09:53:54 METAR KLAX 241750Z 12004KT 10SM FEW150 FEW220 16/03 A3028 RMK AO2 SLP253 T01560028 10156 20083 53021 (RPA)",
"72295023174","2006-12-24T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","120,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0156,1","+0028,1","10253,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0156,1","240,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","3,1,021,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  24184 72295 32966 21204 10156 20028 30198 40253 53021 91750 333 10156 20083 555 92418;","Q01 101983APOSP "
"72295023174","2006-12-24T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","+0017,5","10256,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06706,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10257,5,10138,5",,,,,,,,,,,,,,,,,,"MET10612/24/06 10:51:53 METAR KLAX 241850Z 00000KT 10SM FEW150 SCT220 17/02 A3029 RMK AO2 SLP256 T01720017 (RPA)",
"72295023174","2006-12-24T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","06706,5,M,N","016093,5,N,5","+0206,5","-0039,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","07,5,+06706,5,99,9",,,,,"1,99,1,+04877,5,9","3,99,1,+06706,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET10712/24/06 11:52:04 METAR KLAX 241950Z 12003KT 10SM FEW160 BKN220 21/M04 A3026 RMK AO2 SLP246 T02061039 (RPA)",
"72295023174","2006-12-24T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","180,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0211,5","-0033,5","10238,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06706,5,99,9",,,,,"1,99,1,+04877,5,9","2,99,1,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10240,5,10121,5","8,9,014,9,+999,9",,,,,,,,,,,,,,,,,"MET11312/24/06 12:54:54 METAR KLAX 242050Z 18003KT 10SM FEW160 SCT220 21/M03 A3024 RMK AO2 SLP238 T02111033 58014 (RPA)",
"72295023174","2006-12-24T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0217,5","-0017,5","10235,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06706,5,99,9",,,,,"1,99,1,+04877,5,9","2,99,1,+06706,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5",,,,,,,,,,,,,,,,,,"MET10712/24/06 13:51:52 METAR KLAX 242150Z 19004KT 10SM FEW160 SCT220 22/M02 A3022 RMK AO2 SLP235 T02171017 (RPA)",
"72295023174","2006-12-24T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0183,5","+0083,5","10238,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","02,5,+06706,5,99,9",,,,,"1,99,1,+04877,5,9","1,99,1,+06706,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,,"MET10612/24/06 14:52:02 METAR KLAX 242250Z 28009KT 10SM FEW160 FEW220 18/08 A3023 RMK AO2 SLP238 T01830083 (RPA)",
"72295023174","2006-12-24T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","300,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0167,5","+0094,5","10243,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0156,1",,,,,,,,,,,"10244,5,10124,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET11612/24/06 15:51:53 METAR KLAX 242350Z 30008KT 10SM FEW200 17/09 A3025 RMK AO2 SLP243 T01670094 10222 20156 53004 (AR)",
"72295023174","2006-12-25T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","300,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0167,1","+0094,1","10243,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0222,1","180,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","3,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25004 72295 32966 23008 10167 20094 30188 40243 53004 92350 333 10222 20083 555 92500;","Q01 101883APOSP "
"72295023174","2006-12-25T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","290,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0094,5","10247,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET09812/24/06 16:51:59 METAR KLAX 250050Z 29004KT 10SM FEW200 16/09 A3026 RMK AO2 SLP247 T01560094 (AR)",
"72295023174","2006-12-25T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0156,5","+0089,5","10247,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET09712/24/06 17:51:51 METAR KLAX 250150Z 00000KT 9SM FEW200 16/09 A3026 RMK AO2 SLP247 T01560089 (AR)",
"72295023174","2006-12-25T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0139,5","+0117,5","10250,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10251,5,10131,5","2,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET10012/24/06 18:51:53 METAR KLAX 250250Z 00000KT 8SM CLR 14/12 A3027 RMK AO2 SLP250 T01390117 52006 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","330,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0144,5","+0122,5","10255,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10254,5,10134,5",,,,,,,,,,,,,,,,,,"MET09412/24/06 19:51:51 METAR KLAX 250350Z 33004KT 8SM CLR 14/12 A3028 RMK AO2 SLP255 T01440122 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","012875,5,N,5","+0139,5","+0111,5","10256,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10257,5,10138,5",,,,,,,,,,,,,,,,,,"MET09412/24/06 20:52:02 METAR KLAX 250450Z 00000KT 8SM CLR 14/11 A3029 RMK AO2 SLP256 T01390111 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0133,5","+0106,5","10258,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0128,1",,,,,,,,,,,"10261,5,10141,5","1,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET11212/24/06 21:51:53 METAR KLAX 250550Z 00000KT 9SM CLR 13/11 A3030 RMK AO2 SLP258 T01330106 10172 20128 51008 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","014000,1,N,1","+0133,1","+0106,1","10258,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0172,1","240,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","1,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25064 72295 32964 00000 10133 20106 30205 40258 51008 90550 333 10172 20083 555 92506;","Q01 102053APOSP "
"72295023174","2006-12-25T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0022,5","10254,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10254,5,10134,5",,,,,,,,,,,,,,,,,,"MET09512/24/06 22:51:53 METAR KLAX 250650Z VRB04KT 10SM CLR 17/02 A3028 RMK AO2 SLP254 T01670022 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","-0006,5","10251,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10254,5,10134,5",,,,,,,,,,,,,,,,,,"MET10612/24/06 23:51:53 METAR KLAX 250750Z 00000KT 10SM CLR 16/M01 A3028 RMK AO2 SLP251 T01561006 402220083 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"01,6,24,6","08,6,24,6",,,,,,,,,,,,,,"240,M,+0222,5","240,N,+0083,5",,,,,,,,,"024,W,+0094,D,4","024,D,+0039,D,4",,,"10125,4,10240,4","10124,4,10220,4",,,,,,,,,"1,24,00671,300,1539,5","2,24,00581,300,1540,5","3,24,00134,999,9999,5","024,X,087,D,4","024,N,019,D,4","024,M,054,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):1,8  24 HR MAX TEMP (F):72 24 HR MAX TEMP TIME (LST):1415 24 HR MIN TEMP (F):47 24 HR MIN TEMP TIME (LST):0543 AVERAGE STATION PRESSURE:29.895 MINIMUM SEA LEVEL PRESSURE:30.18 TIME OF OCCURRENCE:0425 PEAK WIND SPEED (MPH):15  PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):1539  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1540 AVERAGE WIND SPEED (MPH):3.0  24 HR AVG TEMP (F):60 DEPART FROM NORMAL: +3  HEATING DEGREE DAYS:5   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01   1,87AXW093R02   1,87AXW093R03     N7GJS072R04     N7GKS075"
"72295023174","2006-12-25T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","+0022,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10251,5,10131,5","8,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET10112/25/06 00:51:53 METAR KLAX 250850Z 12003KT 10SM CLR 12/02 A3027 RMK AO2 SLP246 T01170022 58010 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0122,5","-0006,5","10245,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET09612/25/06 01:52:05 METAR KLAX 250950Z 09005KT 10SM CLR 12/M01 A3026 RMK AO2 SLP245 T01221006 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0128,5","-0028,5","10248,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10251,5,10131,5",,,,,,,,,,,,,,,,,,"MET09612/25/06 02:51:53 METAR KLAX 251050Z 08006KT 10SM CLR 13/M03 A3027 RMK AO2 SLP248 T01281028 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","-0039,5","10244,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0111,1",,,,,,,,,,,"10247,5,10128,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET11412/25/06 03:51:53 METAR KLAX 251150Z VRB03KT 10SM CLR 13/M04 A3026 RMK AO2 SLP244 T01331039 10167 20111 58003 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,9,9999,9","22000,1,9,N","016000,1,N,1","+0133,1","-0039,1","10244,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,N,+0111,1","240,M,+0222,1",,,,,,,,,,,"99999,9,99999,9","8,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25124 72295 32966 0//03 10133 21039 30191 40244 58003 91150 333 10222 20111 555 92512;","Q01 101913APOSP "
"72295023174","2006-12-25T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","-0039,5","10239,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10240,5,10121,5",,,,,,,,,,,,,,,,,,"MET09612/25/06 04:51:55 METAR KLAX 251250Z 00000KT 10SM CLR 14/M04 A3024 RMK AO2 SLP239 T01391039 (GG)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2006-12-25T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","-0050,5","10242,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10244,5,10124,5",,,,,,,,,,,,,,,,,,"MET09912/25/06 05:51:52 METAR KLAX 251350Z 00000KT 10SM FEW200 14/M05 A3025 RMK AO2 SLP242 T01391050 (GG)",
"72295023174","2006-12-25T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","-0050,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5","3,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET11212/25/06 06:51:54 METAR KLAX 251450Z 06003KT 10SM FEW150 SCT200 14/M05 A3026 RMK AO2 SLP246 T01391050 53001 (GG)",
"72295023174","2006-12-25T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","-0050,5","10247,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET10712/25/06 07:51:53 METAR KLAX 251550Z 04005KT 10SM FEW150 SCT200 16/M05 A3026 RMK AO2 SLP247 T01561050 (DMQ)",
"72295023174","2006-12-25T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","-0044,5","10250,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10251,5,10131,5",,,,,,,,,,,,,,,,,,"MET10712/25/06 08:51:52 METAR KLAX 251650Z 03007KT 10SM FEW150 SCT200 18/M04 A3027 RMK AO2 SLP250 T01831044 (DMQ)",
"72295023174","2006-12-25T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0211,5","-0039,5","10253,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0122,1",,,,,,,,,,,"10254,5,10134,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET12512/25/06 09:51:54 METAR KLAX 251750Z 07005KT 10SM FEW150 SCT200 21/M04 A3028 RMK AO2 SLP253 T02111039 10211 20122 53008 (DMQ)",
"72295023174","2006-12-25T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","070,1,N,0026,1","22000,1,9,N","016000,1,N,1","+0211,1","-0039,1","10253,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0211,1","240,N,+0122,1",,,,,,,,,,,"99999,9,99999,9","3,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  25184 72295 32966 40705 10211 21039 30198 40253 53008 91750 333 10211 20122 555 92518;","Q01 101983APOSP "
"72295023174","2006-12-25T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0228,5","-0039,5","10245,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,,"MET10712/25/06 10:51:54 METAR KLAX 251850Z 06008KT 10SM FEW150 SCT200 23/M04 A3026 RMK AO2 SLP245 T02281039 (DMQ)",
